budget,id,original_language,popularity,release_date,revenue,title,vote_average,vote_count,budget_over_rating
0,32624,en,0.295596,2006-04-30,0.0,when_the_road_bends:_tales_of_a_gypsy_caravan,8.0,1.0,0.0
0,76750,en,1.298334,2011-10-19,0.0,holy_flying_circus,5.9,11.0,0.0
6000000,29293,en,2.693566,2005-10-14,0.0,house_of_the_dead_2,4.0,29.0,0.0
0,67314,fr,0.714459,2011-07-13,0.0,prey,5.1,11.0,0.0
0,42710,en,0.037714,1984-10-26,0.0,silent_madness,5.0,1.0,0.0
0,228634,en,0.502063,2013-03-25,0.0,wodehouse_in_exile,7.0,2.0,0.0
0,128264,en,0.058367,2009-11-30,0.0,zombie_reanimation,2.0,1.0,0.0
0,74681,fr,0.042518,2006-09-13,0.0,made_in_jamaica,6.0,1.0,0.0
0,277547,en,9.689284,2014-09-26,0.0,playing_it_cool,5.6,258.0,0.0
0,30545,en,0.063992,2009-12-26,0.0,dogging:_a_love_story,2.0,1.0,0.0
0,29542,en,0.596097,1999-08-31,0.0,blood_dolls,4.9,9.0,0.0
0,9940,en,0.65575,2003-03-25,0.0,cheerleader_massacre,3.6,9.0,0.0
0,118751,ja,1.245621,1987-12-05,0.0,flower_and_snake_5:_rope_magic,0.0,0.0,0.0
0,23523,en,0.803616,2005-05-20,0.0,mclibel,7.8,4.0,0.0
0,24388,en,0.996333,2007-09-14,0.0,bag_boy,3.8,4.0,0.0
0,39885,ja,1.941312,1974-02-16,0.0,school_of_the_holy_beast,7.0,18.0,0.0
0,47057,en,0.078166,1988-01-01,0.0,the_appointments_of_dennis_jennings,7.0,1.0,0.0
0,65456,en,0.140566,2000-06-05,0.0,the_atrocity_exhibition,5.5,2.0,0.0
400000,47491,en,0.640882,2006-07-21,0.0,the_beales_of_grey_gardens,6.5,10.0,0.0
0,121620,en,0.371249,1967-04-19,0.0,the_touch_of_her_flesh,3.5,3.0,0.0
0,72153,en,0.91024,1972-06-08,0.0,virgin_witch,5.7,9.0,0.0
0,27739,en,0.036669,2001-01-01,0.0,the_zombie_chronicles,0.5,1.0,0.0
0,144114,en,0.434151,2012-11-17,0.0,the_dust_bowl,6.5,2.0,0.0
0,106685,fr,1.414594,2012-01-03,0.0,paris_by_night,6.1,20.0,0.0
0,136106,en,0.010595,1931-03-21,0.0,honor_among_lovers,0.0,0.0,0.0
0,60629,en,0.630396,1986-12-14,0.0,a_smoky_mountain_christmas,4.0,2.0,0.0
9000000,137347,en,1.375615,2013-11-29,0.0,closer_to_the_moon,6.4,13.0,0.0
0,219043,en,0.006744,1957-08-26,0.0,un_marido_de_ida_y_vuelta,0.0,0.0,0.0
0,295144,en,3.448294,2015-02-19,0.0,marvellous,7.3,38.0,0.0
0,20000,en,1.194854,1946-06-12,0.0,somewhere_in_the_night,6.0,13.0,0.0
0,28652,en,1.214539,1969-10-04,0.0,love_camp_7,4.4,8.0,0.0
937000,295698,en,1.405665,2014-12-12,0.0,free_the_nipple,5.0,14.0,0.0
0,292191,en,0.722405,2014-08-12,0.0,bachelor_night,3.8,9.0,0.0
20000000,172391,en,5.219667,2013-07-18,27187375.0,khumba,5.8,74.0,0.0
1000000,252171,en,6.039895,2014-01-19,395000.0,a_girl_walks_home_alone_at_night,6.9,258.0,0.0
0,30174,fr,1.348299,2009-09-04,0.0,1981,6.9,12.0,0.0
4000000,280218,fr,0.854327,2014-08-06,0.0,1987,6.8,6.0,0.0
0,182528,en,0.170043,2013-04-03,0.0,crimi_clowns:_de_movie,6.0,4.0,0.0
0,20147,en,1.930293,2004-09-04,0.0,dave_chappelle:_for_what_it's_worth,8.2,23.0,0.0
0,34505,en,0.853196,1992-01-01,0.0,bill_hicks:_relentless,8.7,16.0,0.0
0,26366,en,0.17475,2000-07-23,0.0,ellen_degeneres:_the_beginning,4.7,3.0,0.0
0,32916,en,6.945449,2010-02-16,0.0,scooby-doo!_abracadabra-doo,6.6,25.0,0.0
4900000,265177,en,14.876086,2014-05-22,3494070.0,mommy,8.2,734.0,0.0
20000000,241239,en,17.187708,2014-12-30,12007070.0,a_most_violent_year,6.5,550.0,0.0
15000000,228970,en,11.209154,2014-12-05,52501541.0,wild,7.0,961.0,0.0
0,59940,en,1.745899,2001-10-04,0.0,zebra_lounge,4.1,13.0,0.0
0,68750,en,0.995223,2006-01-01,0.0,rapid_fire,5.5,4.0,0.0
0,24486,en,2.102138,1988-10-21,0.0,jack_the_ripper,6.6,15.0,0.0
0,28791,en,1.077177,2007-07-10,0.0,brutal,2.4,4.0,0.0
14000000,15056,en,2.097579,2006-04-11,0.0,the_curse_of_king_tut's_tomb,3.7,12.0,0.0
13000000,2699,en,3.435807,1996-11-17,0.0,titanic,6.3,45.0,0.0
0,253290,en,0.014141,2014-03-10,0.0,butterfly_girl,0.0,0.0,0.0
0,174678,en,3.145229,2013-05-02,0.0,mr._jones,4.6,36.0,0.0
0,284296,en,7.355355,2014-12-12,25434291.0,top_five,6.3,212.0,0.0
0,308571,en,1.123035,2014-12-05,0.0,bill_burr:_i'm_sorry_you_feel_that_way,7.6,24.0,0.0
0,311021,en,0.003786,2006-01-01,0.0,the_uncommon_making_of_petulia,0.0,0.0,0.0
0,246213,en,0.100568,1947-01-01,0.0,fiddle-de-dee,4.5,2.0,0.0
0,127817,en,0.245883,1955-01-01,0.0,blinkity_blank,6.1,7.0,0.0
0,210126,en,0.076902,1959-01-01,0.0,mail_early_for_xmas,4.5,2.0,0.0
0,246648,en,0.249773,1964-01-01,0.0,canon,5.5,2.0,0.0
0,132038,en,0.321059,1940-01-01,0.0,boogie-doodle,6.8,5.0,0.0
0,148176,en,0.699012,1957-12-31,0.0,a_chairy_tale,6.5,6.0,0.0
0,94818,en,1.302074,2012-05-29,0.0,the_aggression_scale,6.1,28.0,0.0
0,162755,fr,0.156418,1959-06-05,0.0,blackbird,5.5,2.0,0.0
0,223243,en,0.281658,1952-01-01,0.0,a_phantasy,6.6,5.0,0.0
0,51406,en,0.937717,1952-01-01,0.0,neighbours,7.8,19.0,0.0
0,214948,en,0.001679,1961-01-01,0.0,new_york_lightboard_record,0.0,0.0,0.0
0,218658,en,0.072187,1962-01-01,0.0,lines:_horizontal,5.5,2.0,0.0
0,211017,en,0.1148,1965-07-29,0.0,mosaic,4.7,3.0,0.0
0,128679,en,1.217187,1949-01-01,0.0,begone_dull_care,7.3,9.0,0.0
0,215061,en,0.164095,1971-01-01,0.0,synchromy,6.8,4.0,0.0
0,255496,en,2.686014,2013-10-19,0.0,and_then_there_was_you,0.0,0.0,0.0
0,40210,en,0.467991,1972-07-09,0.0,straight_on_till_morning,6.5,3.0,0.0
0,266044,de,0.912793,2014-05-16,0.0,amour_fou,6.2,10.0,0.0
2700000,190469,en,6.174324,2014-01-10,0.0,redirected,5.7,162.0,0.0
0,294308,en,3.065359,2014-09-18,0.0,don't_blink,4.7,53.0,0.0
0,292063,en,0.001283,1964-01-01,0.0,raiders_from_beneath_the_sea,0.0,0.0,0.0
0,61086,en,0.001651,1996-11-01,0.0,the_wild_bunch:_an_album_in_montage,0.0,0.0,0.0
10000000,87093,en,7.412826,2014-12-24,28883511.0,big_eyes,6.8,1236.0,0.0
0,205349,it,0.08437,1968-07-02,0.0,i_due_pompieri,3.0,1.0,0.0
50000000,224141,en,9.580785,2014-12-25,212902372.0,into_the_woods,5.6,1688.0,0.0
0,285532,it,0.013602,1970-08-08,0.0,bolidi_sull'asfalto_a_tutta_birra!,0.0,0.0,0.0
0,61925,it,0.665794,1976-03-11,0.0,the_cop_in_blue_jeans,6.8,7.0,0.0
0,52914,it,0.222772,1976-10-29,0.0,squadra_antifurto,7.2,3.0,0.0
0,255906,it,0.09878,1977-02-16,0.0,il_figlio_dello_sceicco,4.5,2.0,0.0
0,50758,it,0.144542,1977-04-21,0.0,squadra_antitruffa,7.1,5.0,0.0
0,52913,it,0.27124,1978-10-10,0.0,little_italy,7.2,3.0,0.0
0,52238,it,0.462348,1979-10-10,0.0,squadra_antigangsters,5.1,4.0,0.0
0,165159,it,0.00022,1979-12-21,0.0,agenzia_riccardo_finzi..._praticamente_detective,5.5,2.0,0.0
0,62715,it,1.022522,1979-10-12,0.0,assassination_on_the_tiber,6.5,5.0,0.0
0,127760,it,0.514834,1980-12-01,0.0,uno_contro_l'altro_praticamente_amici,7.2,5.0,0.0
0,62725,it,0.027777,1980-01-01,0.0,delitto_a_porta_romana,6.6,6.0,0.0
0,46001,en,0.098906,1981-11-19,0.0,delitto_al_ristorante_cinese,5.8,7.0,0.0
0,58083,it,1.060676,1982-01-01,0.0,the_haunted_house,5.3,28.0,0.0
0,52113,it,0.014895,1982-07-31,0.0,delitto_sull'autostrada,6.9,7.0,0.0
0,11613,it,1.998473,1983-02-11,0.0,thieves_and_robbers,6.1,17.0,0.0
0,53342,it,0.111062,1984-11-11,0.0,delitto_al_blue_gay,4.7,5.0,0.0
0,9807,it,2.729721,1986-01-01,0.0,aladdin,5.4,46.0,0.0
0,82083,en,0.409892,1988-01-01,0.0,"rimini,_rimini:_a_year_later",3.7,3.0,0.0
0,17681,en,6.121407,1999-11-05,0.0,scooby-doo!_and_the_witch's_ghost,7.2,46.0,0.0
0,243684,en,6.785735,2014-10-17,461162.0,"men,_women_&_children",6.4,323.0,0.0
0,35069,en,0.079372,2008-09-12,0.0,loins_of_punjab_presents,4.0,2.0,0.0
0,257561,en,1e-06,1978-01-01,0.0,animated_motion:_part_5,0.0,0.0,0.0
0,257563,en,0.085889,1983-08-18,0.0,narcissus,5.0,2.0,0.0
0,171846,ja,2.129976,2014-02-01,0.0,killers,6.8,39.0,0.0
0,125150,es,0.4161,1995-01-01,0.0,galician_caress_(of_clay),6.7,6.0,0.0
0,106196,es,0.310877,1955-01-01,0.0,water-mirror_of_granada,7.1,8.0,0.0
0,24179,en,0.986673,2001-12-21,0.0,momo,7.3,11.0,0.0
0,312497,en,2.097331,2014-12-15,0.0,ascension,6.3,41.0,0.0
44000000,228967,en,14.526049,2014-12-25,12342632.0,the_interview,6.1,2340.0,0.0
0,177043,en,0.541883,1970-11-13,0.0,flap,0.0,0.0,0.0
81000000,207703,en,28.224212,2015-01-29,414351546.0,kingsman:_the_secret_service,7.6,6069.0,0.0
0,242555,en,2.212869,2013-11-28,0.0,holidaze,4.9,16.0,0.0
0,85336,nl,0.133641,2011-11-09,0.0,madonna's_pig,2.0,1.0,0.0
0,40387,en,1.20597,1973-11-08,0.0,night_watch,6.2,9.0,0.0
0,191489,en,1.658407,2012-08-16,0.0,bill_burr:_you_people_are_all_the_same,7.9,22.0,0.0
127000000,181533,en,19.539436,2014-12-17,349424282.0,night_at_the_museum:_secret_of_the_tomb,6.1,1893.0,0.0
0,293380,en,0.887877,1978-12-17,0.0,the_nativity,0.0,0.0,0.0
0,174309,en,1.695982,2013-04-20,0.0,teenage,7.3,9.0,0.0
0,59169,en,0.016204,1992-10-09,0.0,beyond_the_mind's_eye,6.0,4.0,0.0
0,125154,es,0.337238,1961-04-30,0.0,fire_in_castilla_(tactilvision_from_the_moor_of_the_fright),7.6,9.0,0.0
0,122348,en,0.084113,2008-11-21,0.0,lunch_break,10.0,1.0,0.0
0,51239,en,1.585493,2010-01-01,0.0,paradox,4.0,5.0,0.0
0,222216,cn,4.099795,2013-10-17,12666.0,special_id,5.1,45.0,0.0
0,34515,en,0.951326,2006-09-16,0.0,katt_williams:_the_pimp_chronicles_pt._1,6.4,10.0,0.0
0,180951,en,10.47983,2013-06-13,0.0,summer_in_february,5.6,37.0,0.0
0,46127,en,11.079075,2009-01-02,0.0,sorority_wars,6.0,70.0,0.0
0,19444,en,0.00068,1991-01-01,0.0,bad_karma,0.0,0.0,0.0
0,42309,en,2.194041,2009-09-08,0.0,fear_island,5.1,29.0,0.0
0,267863,en,4.747459,2014-06-19,0.0,walking_on_sunshine,6.3,89.0,0.0
0,67753,fr,0.139009,1938-04-15,0.0,heartbeat,4.8,2.0,0.0
0,132936,en,1.747824,2005-06-03,0.0,wheelmen,0.0,0.0,0.0
0,81116,en,0.467456,1936-04-03,0.0,big_brown_eyes,5.2,5.0,0.0
0,274985,en,3e-06,1989-01-01,0.0,how_hitler_lost_the_war,0.0,0.0,0.0
0,212503,de,1.770861,2013-09-04,0.0,king_ordinary,6.0,19.0,0.0
0,142119,en,0.142575,2010-10-09,0.0,food_stamped,5.0,1.0,0.0
0,261820,en,2.489524,2014-12-17,0.0,goodbye_to_all_that,5.0,27.0,0.0
0,120605,en,11.309444,2012-07-16,0.0,the_punisher:_dirty_laundry,7.3,144.0,0.0
200000,307113,fi,0.014121,2014-03-14,0.0,presidentintekijät,0.0,0.0,0.0
0,259018,en,6.010463,2014-04-14,0.0,behaving_badly,4.9,198.0,0.0
0,175555,en,4.470777,2013-12-13,0.0,a_madea_christmas,7.0,35.0,0.0
0,277368,fr,6.339846,2014-07-09,0.0,nicholas_on_holiday,5.2,120.0,0.0
0,145162,en,0.584448,1970-06-05,0.0,the_walking_stick,10.0,1.0,0.0
0,13759,en,2.185471,1990-01-01,0.0,the_nutcracker_prince,6.3,12.0,0.0
0,129062,it,0.450778,1964-08-21,0.0,bullets_don't_argue,6.0,1.0,0.0
0,241432,en,5.480158,2014-09-26,0.0,days_and_nights,4.1,9.0,0.0
0,44936,en,1.294959,1981-09-05,0.0,don't_go_in_the_woods,4.2,19.0,0.0
0,18755,en,4.85165,2007-11-05,0.0,pigs,4.3,22.0,0.0
0,53527,en,0.097874,1938-07-29,0.0,professor_beware,5.5,1.0,0.0
0,90932,en,0.486031,1938-10-21,0.0,"listen,_darling",0.0,0.0,0.0
0,182099,en,0.897979,1963-04-24,0.0,21-87,7.9,10.0,0.0
0,141058,en,0.06417,2013-06-10,0.0,a_viking_saga:_the_darkest_day,3.5,17.0,0.0
0,110323,fr,1.813362,2012-05-27,0.0,thérèse,5.2,24.0,0.0
8000000,51090,fr,2.410173,2010-07-28,0.0,with_love..._from_the_age_of_reason,5.1,34.0,0.0
0,14669,en,1.837949,2008-04-01,0.0,yonkers_joe,4.0,5.0,0.0
0,212606,no,3.18631,2013-08-31,0.0,a_thousand_times_good_night,7.0,39.0,0.0
3,60119,en,0.605088,2000-12-22,0.0,second_skin,4.0,6.0,0.0
0,215538,en,0.482649,1971-08-14,0.0,the_love_machine,3.5,2.0,0.0
0,65821,en,1.072258,2005-12-18,0.0,the_lost_prince,4.8,4.0,0.0
0,52622,en,0.236453,2000-06-13,0.0,total_western,5.9,6.0,0.0
25000000,51017,en,2.503594,2011-04-22,53213633.0,madea's_big_happy_family,6.7,51.0,0.0
0,26540,en,1.016717,1979-11-27,0.0,bugs_bunny's_looney_christmas_tales,6.5,5.0,0.0
0,81393,no,7.020737,2011-12-11,0.0,12_dates_of_christmas,5.6,56.0,0.0
0,62836,en,0.789609,2011-04-03,0.0,the_kennedys,6.0,12.0,0.0
0,302118,de,0.067739,2014-10-13,0.0,quatsch_und_die_nasenbärbande,5.0,1.0,0.0
0,33582,en,0.878564,2009-10-20,0.0,teenage_dirtbag,6.5,8.0,0.0
0,145186,fr,1.676886,2011-11-27,0.0,12_wishes_of_christmas,5.8,10.0,0.0
0,158828,en,0.016023,1972-01-01,0.0,an_american_hippie_in_israel,5.5,2.0,0.0
700000,243856,en,1.22525,1997-03-13,0.0,blast,3.8,7.0,0.0
0,32113,en,3.180019,1959-08-25,0.0,carry_on_teacher,6.9,15.0,0.0
0,21240,en,4.118721,1960-02-22,0.0,carry_on_constable,6.4,18.0,0.0
0,38503,fr,1.305349,2000-02-24,0.0,christina's_house,4.1,10.0,0.0
0,94674,nl,0.009192,1976-11-29,0.0,the_arrival_of_joachim_stiller,7.5,2.0,0.0
0,71841,en,0.004425,1986-05-09,2390525.0,dangerously_close,4.8,3.0,0.0
0,131944,en,0.587828,1939-07-22,0.0,daughters_courageous,6.0,3.0,0.0
0,280495,en,1.108734,1992-08-21,0.0,deceit,0.0,0.0,0.0
0,18969,en,1.42662,2005-06-01,0.0,demon_hunter,5.1,7.0,0.0
0,168885,en,0.553724,2012-03-20,0.0,demon_hunter,3.0,4.0,0.0
0,123868,en,0.200945,1953-03-20,0.0,destination_gobi,5.7,3.0,0.0
0,88253,en,0.620626,1987-03-01,0.0,down_twisted,1.0,1.0,0.0
0,197647,en,0.968603,1951-06-11,0.0,encore,7.3,3.0,0.0
0,51416,en,0.005536,1942-07-25,0.0,escape_from_crime,0.0,0.0,0.0
0,30102,en,0.530205,1945-04-05,0.0,escape_in_the_fog,3.0,5.0,0.0
0,168408,en,1.813569,1960-11-18,0.0,esther_and_the_king,5.5,2.0,0.0
0,36294,en,0.098074,1998-01-01,0.0,evasive_action,5.0,1.0,0.0
0,11612,it,6.634884,1973-03-22,0.0,even_angels_eat_beans,6.2,43.0,0.0
0,114285,en,0.877481,2012-08-30,0.0,everybody_has_a_plan,4.8,11.0,0.0
0,82676,en,0.060696,2011-10-07,0.0,everyday_sunshine:__the_story_of_fishbone,8.0,1.0,0.0
0,52228,en,0.542628,1933-05-14,0.0,ex-lady,5.6,7.0,0.0
0,225898,en,0.041405,2013-09-30,0.0,exit_to_hell,4.5,2.0,0.0
0,63727,en,4.535245,2010-12-29,0.0,exorcismus,5.3,49.0,0.0
0,149600,en,0.471855,2012-03-10,0.0,eye_of_the_hurricane,0.0,0.0,0.0
0,40474,it,1.013672,1975-01-24,0.0,eyeball,6.0,11.0,0.0
0,199155,en,0.287522,1959-08-09,0.0,face_of_fire,6.8,2.0,0.0
0,131903,en,0.165855,1993-01-01,0.0,face_the_music,5.2,3.0,0.0
0,92286,en,0.082905,2010-01-29,0.0,falling_awake,8.0,2.0,0.0
0,250114,en,1.234448,2014-01-23,0.0,nick_offerman:_american_ham,6.8,15.0,0.0
0,280000,en,2.254561,2014-08-25,0.0,lemon_tree_passage,4.4,35.0,0.0
0,47365,fi,0.430867,2008-08-01,0.0,stormheart,3.7,3.0,0.0
95000000,68737,en,15.297821,2014-12-12,114178613.0,seventh_son,5.2,980.0,0.0
2500000,64264,ru,0.880482,2007-08-23,4684165.0,gloss,3.6,6.0,0.0
0,149170,ru,0.759401,1969-01-01,0.0,a_nest_of_gentry,5.5,2.0,0.0
0,91261,ru,1.058766,1966-01-01,0.0,the_story_of_asya_klyachina,3.9,6.0,0.0
0,19338,en,0.996542,2003-04-13,0.0,out_of_the_ashes,3.8,3.0,0.0
0,37529,en,1.040221,2005-09-06,0.0,the_prophecy:_forsaken,3.9,18.0,0.0
0,266080,en,1.09479,2014-10-08,0.0,national_gallery,7.3,12.0,0.0
0,214761,es,4.015585,2013-09-05,0.0,the_7th_floor,5.8,57.0,0.0
0,55553,fi,0.001177,1999-09-17,0.0,"rakkaudella,_maire",0.0,0.0,0.0
0,278334,en,5.707479,2013-12-19,0.0,heatstroke,5.2,35.0,0.0
0,176079,en,1.315002,2013-01-31,0.0,the_wait,4.6,11.0,0.0
0,73661,en,0.993127,2011-09-30,0.0,munger_road,4.4,11.0,0.0
10,136741,ru,2.267594,2012-04-25,0.0,myn_bala:_warriors_of_the_steppe,6.6,5.0,0.0
0,78093,en,3.521225,2011-09-14,0.0,alyce_kills,5.8,35.0,0.0
0,33990,en,1.531474,1996-12-23,0.0,little_witches,4.4,7.0,0.0
0,159211,en,2.057244,2013-01-14,0.0,the_haunting_of_helena,4.8,26.0,0.0
0,57008,en,0.678476,2010-02-05,0.0,alice_in_murderland,2.2,5.0,0.0
0,101791,en,1.134073,2012-04-20,0.0,elfie_hopkins,5.5,13.0,0.0
0,99194,en,1.385336,1979-04-17,0.0,the_evictors,6.5,9.0,0.0
0,82492,en,0.919294,2011-12-14,0.0,on_the_ice,7.0,10.0,0.0
0,16825,en,5.913654,1971-08-16,0.0,the_case_of_the_scorpion's_tail,7.0,14.0,0.0
0,240906,en,1.643516,2013-11-30,0.0,let_it_snow,5.3,10.0,0.0
0,16412,en,1.049631,2005-12-04,0.0,chasing_christmas,5.0,6.0,0.0
1000000,115084,en,6.607263,2012-06-16,0.0,piranhaconda,3.8,16.0,0.0
8500000,298533,en,0.994222,2014-12-03,0.0,corner_gas:_the_movie,5.6,17.0,0.0
0,41897,it,0.077444,1974-09-10,0.0,charleston,0.5,1.0,0.0
0,280509,en,1.113581,2014-07-06,0.0,common,6.4,14.0,0.0
0,79376,fr,0.368717,1948-09-03,0.0,woman_of_antwerp,6.0,1.0,0.0
0,43281,en,0.002317,1989-11-22,0.0,love_without_pity,8.0,2.0,0.0
0,84193,en,0.023001,2012-01-20,0.0,ethel,0.0,0.0,0.0
0,99946,en,0.202315,1926-11-06,0.0,exit_smiling,8.5,2.0,0.0
0,201018,fr,2.189812,2013-07-10,0.0,fanny,6.3,25.0,0.0
0,241804,en,0.351728,1952-08-15,0.0,fearless_fagan,10.0,1.0,0.0
0,18948,en,1.273338,1998-03-17,0.0,ferngully_2:_the_magical_rescue,4.8,12.0,0.0
0,43968,en,0.329837,1947-06-12,0.0,fiesta,4.0,1.0,0.0
0,39342,en,1.233805,1977-10-03,0.0,fight_for_your_life,5.7,17.0,0.0
600000,86209,en,0.094378,1976-02-21,0.0,fighting_mad,5.5,3.0,0.0
0,211085,en,1.076442,2013-04-25,0.0,filthy_gorgeous:_the_bob_guccione_story,5.8,5.0,0.0
0,21176,en,1.117728,2001-06-08,0.0,final,6.0,9.0,0.0
0,144595,nl,1.513933,2012-11-21,0.0,family_way,6.4,24.0,0.0
0,25797,nl,3.642711,2001-12-06,0.0,miss_minoes,6.5,21.0,0.0
0,28535,en,0.696355,2005-12-25,0.0,crazy_for_christmas,5.0,3.0,0.0
0,129579,it,0.078435,1970-08-14,0.0,arizona_colt_returns,0.0,0.0,0.0
0,121342,it,1.992836,1973-04-12,0.0,giovannona_long-thigh,5.7,9.0,0.0
0,58080,it,0.542048,1973-08-22,0.0,the_violent_professionals,6.0,4.0,0.0
0,105860,it,0.001435,1975-01-23,0.0,gambling_city,0.0,0.0,0.0
0,75754,it,0.000783,1975-04-05,0.0,silent_action,0.0,0.0,0.0
0,80067,it,0.896633,1975-08-12,0.0,the_suspicious_death_of_a_minor,6.5,2.0,0.0
0,19946,it,2.114454,1977-08-13,0.0,a_man_called_blade,7.0,5.0,0.0
0,39973,it,1.917511,1978-05-23,0.0,the_mountain_of_the_cannibal_god,5.7,18.0,0.0
0,27905,it,1.273167,1979-01-18,0.0,island_of_the_fishmen,6.6,13.0,0.0
0,67180,it,0.113966,1979-06-06,0.0,"saturday,_sunday_and_friday",4.7,3.0,0.0
0,67219,it,0.481113,1979-11-03,0.0,the_great_alligator,2.7,3.0,0.0
0,43548,it,1.874153,1982-01-15,0.0,don't_play_with_tigers,5.3,13.0,0.0
0,64666,it,0.470938,1982-09-17,0.0,the_scorpion_with_two_tails,3.5,4.0,0.0
0,197335,it,9.4e-05,1983-12-29,0.0,se_tutto_va_bene_siamo_rovinati,0.0,0.0,0.0
0,82341,it,0.007963,1983-02-02,0.0,"acapulco,_prima_spiaggia..._a_sinistra",7.8,3.0,0.0
0,67221,it,1.030584,1986-03-26,0.0,hands_of_steel,4.9,17.0,0.0
0,84729,en,0.000308,1989-12-22,0.0,casablanca_express,4.0,1.0,0.0
0,275239,it,0.003708,1995-01-01,0.0,the_fishmen_and_their_queen,0.0,0.0,0.0
0,48805,it,1.773828,2008-01-11,10743767.0,l'allenatore_nel_pallone_2,4.1,42.0,0.0
0,272165,en,0.361012,1984-01-02,0.0,solomon_northup's_odyssey,0.0,0.0,0.0
0,101125,en,0.273414,1993-04-12,0.0,class_of_'61,0.0,0.0,0.0
0,75136,en,1.13192,1995-04-01,0.0,sharpe's_gold,6.9,11.0,0.0
0,75137,en,1.577834,1995-04-19,0.0,sharpe's_battle,7.0,11.0,0.0
0,75138,en,1.26878,1995-04-26,0.0,sharpe's_sword,7.0,12.0,0.0
0,69787,en,1.683858,1993-05-12,0.0,sharpe's_eagle,6.0,17.0,0.0
0,153936,en,0.040437,2003-08-19,0.0,back_to_school_with_franklin,10.0,1.0,0.0
0,151068,ru,0.074347,1929-01-01,0.0,the_new_babylon,5.0,1.0,0.0
5000000,300706,en,10.224446,2014-12-23,0.0,let's_kill_ward's_wife,5.5,76.0,0.0
0,64998,en,0.341629,1966-11-08,0.0,the_magnificent_trio,6.8,6.0,0.0
10000000,227359,en,2.151259,2013-12-31,0.0,force_of_execution,5.1,34.0,0.0
0,208637,en,0.085867,2012-05-04,0.0,kaksparsh,8.0,1.0,0.0
0,286532,en,14.921478,2014-11-07,0.0,a_merry_friggin'_christmas,4.7,68.0,0.0
950000,271185,en,4.977232,2014-04-19,0.0,ask_me_anything,5.5,158.0,0.0
0,63340,en,0.468913,1974-06-26,0.0,three_the_hard_way,6.6,7.0,0.0
0,70984,en,1.240357,1991-11-06,0.0,"silent_night,_deadly_night_5:_the_toy_maker",5.1,11.0,0.0
0,13383,es,1.248299,1959-11-26,0.0,santa_claus,1.6,12.0,0.0
0,96921,fr,0.117314,1991-04-03,0.0,in_the_eyes_of_the_world,6.5,3.0,0.0
0,111022,en,0.31724,2012-04-21,0.0,fame_high,6.0,3.0,0.0
0,85654,en,0.812368,1986-05-09,0.0,fire_with_fire,4.4,7.0,0.0
0,30305,th,0.739991,2009-01-29,0.0,fireball,4.6,11.0,0.0
0,190165,en,0.418695,1935-11-07,0.0,first_a_girl,6.5,5.0,0.0
14000000,15888,en,0.964715,2007-08-24,9216.0,fishtales,4.0,2.0,0.0
0,33730,en,2.168226,1967-04-19,0.0,fitzwilly,5.7,7.0,0.0
0,135047,en,5.600473,2012-10-09,0.0,hotel_noir,5.6,17.0,0.0
0,266031,es,3.605278,2014-11-27,0.0,jauja,7.0,37.0,0.0
0,287486,fi,2.681279,2014-09-05,0.0,the_grump,7.6,7.0,0.0
0,287301,fi,0.358817,2014-08-01,0.0,summertime,4.6,5.0,0.0
0,289183,fi,0.023784,2014-08-29,0.0,boy_upside_down,7.0,1.0,0.0
0,137614,en,0.497835,2012-12-14,0.0,the_forest,6.3,3.0,0.0
495000,300487,fi,0.055159,2014-11-07,0.0,the_swedish_moment,6.0,1.0,0.0
3200000,293491,sv,1.035143,2014-08-19,0.0,raspberry_boat_refugee,6.0,4.0,0.0
0,239498,en,1.442375,2007-06-25,0.0,"girl,_positive",4.3,3.0,0.0
0,82967,en,0.760027,2011-06-10,0.0,beauty_day,6.6,7.0,0.0
0,248833,en,0.045882,2013-02-01,0.0,everything_i_can_see_from_here,4.0,1.0,0.0
0,92321,ja,0.005007,2011-09-17,0.0,hotarubi_no_mori_e,8.0,105.0,0.0
65000000,196867,en,13.275529,2014-12-19,133821816.0,annie,6.0,472.0,0.0
0,28532,en,0.684865,1964-02-27,0.0,castle_of_blood,7.5,11.0,0.0
13000000,297222,hi,12.58752,2014-12-18,120000000.0,pk,7.7,262.0,0.0
0,126927,en,0.912847,1970-12-01,0.0,the_devil's_widow,6.0,1.0,0.0
0,201076,en,0.686142,2013-06-13,0.0,mirage_men,5.0,3.0,0.0
0,283712,en,0.104465,2013-09-20,0.0,boats,3.5,2.0,0.0
0,224903,en,0.32926,2013-09-13,92100.0,final:_the_rapture,4.6,4.0,0.0
0,296626,en,2.814458,2014-10-18,0.0,finders_keepers,4.6,60.0,0.0
0,42996,en,0.386074,1962-01-01,0.0,five_weeks_in_a_balloon,6.2,6.0,0.0
0,130064,en,0.024602,1922-08-22,0.0,flesh_and_blood,0.0,0.0,0.0
0,64091,de,0.748749,2011-06-09,0.0,flesh_wounds,3.0,6.0,0.0
0,84100,en,0.323876,1934-12-01,0.0,flirtation_walk,2.5,2.0,0.0
0,48854,en,0.056129,2004-01-29,0.0,sansa,5.0,1.0,0.0
65000000,116977,en,6.693589,2012-06-15,73706.0,foodfight!,2.3,28.0,0.0
0,81878,en,0.233108,1949-02-28,0.0,forbidden,7.0,1.0,0.0
